Engine_rpm,suctionPressure,dischargePressure,flowRate,motorTemp,vibration,Engine_Condition
427,3.956739258,5.250244266,65.761217,82.38076864,13.900563,1
505,4.819508308,3.138263844,67.756153,73.08728794,9.493541,1
1311,3.190361251,6.361020928,159.593719,85.4438096,1.915750,0
1062,2.487829735,5.21291841,96.689555,83.40536993,15.675369,1
983,3.860938444,12.91767653,129.121144,84.76600943,1.762287,0
1035,2.051059315,6.732909704,95.713956,87.65884399,13.273286,1
689,4.274968149,16.57326055,82.535394,81.48448291,8.843897,1
449,4.510939238,16.44459736,62.027154,76.24578947,9.296543,1
799,3.984434802,2.839609104,84.775464,80.77794212,12.762713,1
1414,3.473036708,5.785824357,155.348099,79.14680751,2.072722,0
540,5.365642397,5.938129629,71.514776,81.56757697,15.266264,1
504,3.510968937,6.359011475,70.813882,76.21979371,12.894217,1
798,4.731301802,6.095808966,82.954296,85.49448254,8.333641,1
1514,2.077054148,7.62991053,173.878556,82.21396584,2.416470,0
965,2.546913586,6.439448995,93.790004,82.16585962,7.987319,1
987,3.845932336,10.56744486,96.342440,68.91890375,9.188161,1
631,4.539316874,2.302143509,73.034650,80.70743115,11.532747,1
695,2.616094093,6.409824311,75.919949,77.85817772,8.690065,1
747,3.781762469,9.820312953,83.711127,74.17950075,15.768401,1
531,5.054644029,7.921577239,70.478724,81.9777866,9.916403,1
801,4.661702822,3.658256855,113.637853,88.07649639,1.751942,0
519,4.444107061,5.218590276,66.343496,84.05451896,9.345800,1
1086,2.625588801,3.765344712,135.864740,82.62726219,1.998582,0
949,2.97920783,7.777873183,95.277834,75.05398869,11.403711,1
886,2.956115408,6.428744942,89.341831,89.9005354,15.628065,1
513,3.26585932,13.72846018,66.613099,75.65135521,11.858449,1
739,3.450818081,6.902708899,82.564169,77.65847196,8.548595,1
559,1.764649733,4.016317455,93.814263,69.52001473,1.555185,0
697,4.887764013,7.591965711,76.412178,81.57554591,10.054689,1
701,5.88233669,4.43013238,81.761530,79.45811821,8.092901,1
800,2.990194287,4.588856494,111.545957,74.99357993,2.103723,0
1075,2.930496838,6.87210368,106.831092,77.51390517,9.432787,1
715,3.178261965,4.028331989,77.772019,80.92731384,14.067576,1
507,4.593633801,7.339501145,65.369713,65.81463334,10.492005,1
555,4.106185376,8.479324932,70.806591,77.07900503,11.555811,1
546,2.504769941,9.641012324,98.145547,89.88018228,1.532162,0
567,5.68206931,9.430237568,68.572806,66.95522141,12.075786,1
525,4.298243512,6.140301283,69.885936,78.75965368,12.110093,1
1017,2.271675319,11.76857703,100.657260,75.62575194,8.591887,1
504,2.588225269,14.6514158,69.342765,74.76553711,8.627412,1
776,5.116611577,6.293088158,83.876712,79.60237277,13.521904,1
1427,4.813734873,11.76327806,119.749785,80.23828114,12.759054,1
931,4.081100981,6.30706087,126.471954,89.85764539,2.103332,0
840,2.183465703,5.897763477,113.991111,71.38659306,2.105852,0
736,4.973105638,9.069572147,81.566644,73.74101999,10.093782,1
1002,4.377736559,15.29087584,130.400220,82.59494796,1.978907,0
866,2.345832138,11.70649272,93.177784,71.87998134,14.010647,1
1065,4.023600643,3.405958542,102.286680,82.98947459,13.669242,1
1260,3.561749321,4.144269004,152.617986,88.48608026,2.398133,0
1045,2.18369345,15.07301276,102.996245,82.61259435,10.634915,1
559,1.958456829,10.56191604,70.373077,75.88591346,11.617551,1
892,5.77976113,7.677799504,119.788901,77.72621632,1.653297,0
668,2.400174074,6.884675907,107.372441,68.77271076,1.721192,0
721,2.926701249,7.306124642,76.861382,76.69967702,10.911880,1
811,4.059640237,5.38980663,85.816010,78.55269547,9.450761,1
840,3.370565145,4.056645552,111.697751,82.28964449,1.635330,0
773,3.274178572,12.36161162,109.434038,78.66848853,2.114492,0
749,3.004782016,7.464043184,84.226691,74.78162507,8.676392,1
536,2.496174056,7.855926661,69.622311,88.80560353,12.609886,1
529,2.529889148,4.876300938,66.809025,86.56710251,8.641522,1
424,2.887835039,5.537057488,62.617874,76.90054579,13.262796,1
942,3.073389688,4.503732677,131.190190,73.28905053,1.762956,0
913,4.63052099,6.646141737,89.812170,89.74288937,12.385969,1
719,3.026764776,3.264012469,79.066797,78.85884556,11.200346,1
747,4.338552325,5.69215987,82.573970,80.66708907,10.840214,1
1204,4.641280521,4.041895917,148.711560,70.56100697,2.019154,0
1173,4.906246548,5.457404337,107.092957,82.85950367,9.431171,1
616,4.300438278,8.209496081,100.752897,81.41159192,1.866968,0
1404,3.263668242,8.051692991,169.138845,75.22731308,2.035413,0
463,2.574044268,6.249724803,67.912387,68.76925667,14.517891,1
571,4.051955304,9.153942781,68.543057,73.61603298,12.551922,1
616,4.294995649,5.586829613,72.035909,88.68929777,11.689808,1
1089,2.687920756,5.597050357,107.886951,69.08009813,13.643862,1
947,2.685939077,6.486681936,94.243499,77.31174673,10.173745,1
1152,3.182151851,8.39592849,104.531379,80.42958417,12.469227,1
882,4.37445591,3.925168842,121.156604,76.36820161,2.002312,0
832,4.223425335,7.560380539,88.204527,77.69568833,14.866323,1
527,4.339259788,7.522146593,66.278989,77.28906101,9.951080,1
699,2.153512771,3.464348207,104.189897,76.20555091,1.561622,0
567,4.762832087,7.436181876,74.606726,78.91849782,15.001137,1
769,4.57314444,6.256969516,84.703203,86.74290217,8.957099,1
719,4.584513849,5.250556059,83.191309,73.65697431,14.629224,1
1208,3.910440802,10.23646594,115.058994,84.85499666,15.179612,1
767,4.520450476,4.593819523,82.602467,81.52617695,14.782689,1
851,4.164178386,10.1722648,88.485526,76.95836496,11.746150,1
724,3.648855434,5.722279861,113.181623,75.36160611,2.150803,0
758,2.070814555,5.569945803,79.184328,76.97531252,14.291727,1
687,1.990095544,4.276250934,109.588698,80.96307165,1.951201,0
872,3.296687404,5.515286265,88.011406,74.36331114,13.414242,1
1019,4.760427994,4.797504706,100.582777,71.96478898,15.160344,1
797,4.49589946,4.189012771,108.229702,67.37578813,2.172700,0
709,3.725707176,0.702762112,104.706086,77.59480998,1.756995,0
836,3.592441091,5.478942227,116.666807,73.69627556,1.974349,0
1021,2.295784252,6.060925943,99.447544,88.32254555,12.756268,1
670,2.898378477,5.922107067,81.405789,67.73687329,13.717335,1
717,1.760663796,5.671337046,107.934427,83.26883365,1.623287,0
865,1.970491139,11.21685481,86.492159,72.31450639,8.723040,1
520,2.018880048,7.373651267,68.954427,73.30853003,12.629621,1
451,2.692051909,4.442332766,82.756670,76.80977596,1.582731,0
645,3.895740722,9.626817887,72.539163,75.23685196,10.611956,1
790,4.184004643,6.65022028,83.398304,82.96698511,8.269239,1
809,2.524546986,7.396796734,87.158820,86.33589652,12.869276,1
764,3.062610487,4.620158063,85.526165,73.75508941,14.194136,1
691,3.921850459,8.737124323,79.044413,75.66688433,13.644773,1
930,2.889503759,5.877545853,123.316032,74.49556656,2.164373,0
418,2.034217776,5.545056908,84.355778,85.34802752,1.706665,0
432,2.864459866,6.444338759,65.010931,77.15583069,11.451413,1
782,2.067430617,13.66020076,85.225072,79.78914637,8.304404,1
624,3.726964786,9.839936023,75.069695,84.20391579,15.514074,1
1060,2.577711215,8.817991096,105.538595,75.65311677,11.393362,1
581,3.777463346,4.292887591,73.374063,78.28347243,12.766518,1
706,3.621095559,6.412525115,83.310598,76.94354858,11.256043,1
527,4.627385887,7.942128147,91.003054,83.11618219,1.714087,0
566,3.777509146,3.08151356,72.258513,78.93272831,8.747608,1
1159,3.416891558,8.808899473,139.964596,80.54879198,1.873222,0
493,2.152161752,6.814647043,70.064933,78.57361192,14.680436,1
495,2.813402531,6.481774967,64.438138,79.93652694,9.372671,1
867,3.085954704,7.036371176,116.344314,75.56315436,2.005661,0
1077,2.228750899,11.58477006,142.076155,78.78494235,2.084692,0
731,1.976821254,5.11491461,111.156868,84.31225402,1.688826,0
663,2.963720144,7.001262399,75.230580,71.40222794,9.512232,1
472,4.546361801,4.801745068,64.391937,68.74981814,13.984305,1
1067,2.227943526,6.967915703,129.020926,78.82911919,1.957345,0
718,3.87888661,4.457563455,105.928432,74.7293244,2.096896,0
1025,2.576487885,6.222499457,126.570842,80.67413164,1.908748,0
861,2.286987787,2.701316089,119.287646,75.84099593,2.128493,0
417,2.353367694,5.259809603,82.471395,68.20931425,1.589344,0
809,2.850549012,6.377922536,82.050020,75.77125142,9.905245,1
704,2.602146613,7.37792329,82.134200,80.22161876,8.098278,1
896,2.723404007,9.111767874,89.355737,78.94317115,15.498131,1
534,5.198887521,6.473106984,71.644145,76.53785814,14.242118,1
534,4.66098905,8.305832594,71.955118,75.45109664,10.014881,1
990,1.56225183,11.06371945,94.903315,88.71635034,10.344966,1
728,4.030338751,7.346520246,84.856919,64.69249965,14.358355,1
820,4.777291867,4.613540601,116.391454,71.87911052,1.816930,0
736,1.968484407,10.6363513,79.038756,77.56549915,12.244002,1
429,5.207837686,8.643194355,60.148539,75.65217694,12.652608,1
497,4.59760408,8.13976649,66.676155,75.50714962,11.657565,1
1177,2.303199594,6.800752392,103.769231,79.1531945,12.552379,1
418,5.725530909,6.719153801,62.717192,84.47415314,10.366911,1
677,4.083682462,3.410282345,108.620875,88.83973711,1.762689,0
540,4.298623969,7.804885971,71.099954,88.73614237,13.873751,1
773,2.460934584,6.795179966,113.003896,82.29440677,1.971986,0
749,2.110800633,4.653699104,110.972071,84.08303823,1.741595,0
535,2.431110062,5.805175242,67.145227,78.87854745,9.946092,1
502,4.450185373,5.187412552,66.992559,78.07530236,13.937856,1
566,2.509265035,4.597218857,68.406513,80.34672149,15.183161,1
748,5.392817936,10.41229061,84.669396,71.23002097,14.454966,1
846,4.174991267,5.371945904,91.093591,72.74598357,15.197288,1
454,2.126629528,5.379900269,67.764498,83.08460075,9.991624,1
359,4.495708511,5.530627304,56.750056,82.11890617,9.159934,1
456,2.110521749,4.515448905,66.054784,70.30272933,8.717694,1
1012,4.844397185,14.47097661,94.296927,77.8673993,8.141840,1
825,2.790326322,5.136035481,86.208474,66.434927,13.678484,1
613,2.481390953,3.187013471,98.644782,79.91612627,1.853442,0
830,4.12412326,4.860144555,117.647846,77.44951699,1.725975,0
803,4.248282411,7.352698183,88.658963,82.37384194,8.989223,1
565,4.667232182,8.519355288,94.660339,77.94161167,2.054908,0
954,2.814504538,2.970074405,130.951160,81.41904226,1.829271,0
1256,4.256795218,6.327169658,116.492941,90.75432936,14.266081,1
641,3.856762443,6.193728031,78.381579,75.22450958,13.935345,1
484,0.587658893,5.738170606,86.059623,92.22968393,1.452349,0
827,3.980967663,3.315843188,116.177037,80.22628762,1.860758,0
451,4.080447167,3.40139321,65.499225,85.67009928,14.066370,1
434,4.643277979,5.583365693,62.379544,77.5845595,14.020746,1
465,3.375323363,9.859320467,66.119654,82.9834967,14.073441,1
841,2.656357149,6.861910308,114.286785,83.95722922,1.892503,0
888,2.919763877,4.772290264,88.786660,82.10551118,11.987599,1
620,4.146771919,5.679003502,77.831950,89.67768017,15.148789,1
684,2.662283679,9.008452941,108.897203,70.25386031,1.913240,0
577,2.128152517,7.751957094,74.253877,88.91670234,11.120145,1
626,5.063468903,6.779108881,71.830800,79.99594243,11.582138,1
393,4.934205882,6.977568342,58.098227,90.35016677,8.724918,1
596,2.466692289,5.97754877,71.663051,81.33380496,13.829618,1
482,2.312521764,7.68792052,66.956580,67.10541387,9.422704,1
457,2.7511637,2.965118654,84.709285,75.43017457,1.858619,0
1196,2.890195351,5.231909334,139.737093,84.13869817,2.230028,0
820,2.079460804,8.897890141,89.983443,79.03506987,9.621575,1
1521,3.501033685,6.746939485,171.923177,80.79564112,2.544883,0
370,2.109094952,6.410785221,58.557425,81.42944957,8.345499,1
537,3.539461746,15.86639134,96.811706,80.30426465,1.495266,0
432,2.343959025,10.06437538,63.117467,79.57090677,10.330601,1
1314,4.214261239,3.041958073,111.924810,69.1026137,12.083898,1
529,2.31711537,4.039166383,90.500967,72.30861995,1.877447,0
470,2.542375654,5.574105747,67.923535,82.77398793,11.474245,1
874,4.335340774,6.428065816,89.465233,69.38675833,14.114615,1
546,3.820636884,10.52036037,73.522602,78.26062967,15.064588,1
672,4.14429643,16.46822488,75.706619,69.47955314,13.660662,1
667,3.180426546,8.718281463,105.635982,79.18547658,1.647606,0
518,2.633888686,4.809367798,91.443186,82.23830833,1.613368,0
770,2.775252965,8.672610595,106.039921,83.41186936,2.171107,0
530,5.204290187,7.979384428,70.484807,81.46789712,13.581176,1
482,1.41926027,5.866211934,65.529065,90.43405927,15.078240,1
1220,3.646510793,6.136674569,147.569035,76.95650213,2.064382,0
609,4.114243016,6.638599609,99.800570,78.01869908,1.943639,0
1404,1.68991205,6.175127406,125.654786,82.21213752,15.246434,1
629,1.949550253,4.730966654,105.092617,92.55105712,1.795470,0
795,3.311253914,2.619286988,118.045613,72.9353011,1.703667,0
1003,4.139650046,6.975029337,101.919535,75.05376481,11.800583,1
690,3.323212253,7.42221768,76.472854,73.4916211,9.388577,1
391,4.298077699,9.091678928,62.658309,65.07200665,11.209166,1
640,2.470202472,6.22755482,100.321545,87.28805976,2.093777,0
663,3.768990279,5.903644871,75.045612,77.04484354,13.874847,1
769,2.544957785,10.12968743,114.516652,85.2060203,1.899721,0
738,2.915399874,10.30663789,79.351739,79.63856416,8.490928,1
935,2.910913749,4.692664661,118.692102,89.82720044,1.871780,0
877,4.853846516,8.567870521,90.689002,78.71192834,11.367584,1
1047,3.138238938,6.667140391,96.043241,71.45612268,14.978388,1
775,4.119625538,6.468695156,109.805511,86.93695701,1.944750,0
587,3.332199117,6.977224812,93.433034,83.55295863,1.864207,0
493,2.655479255,7.227278153,64.546775,87.25873868,11.944044,1
776,4.398969198,5.7046503,117.107367,65.81760377,1.885410,0
1418,4.793687881,11.58296569,124.252565,76.18274048,15.905415,1
612,2.072847372,5.938563538,76.073182,72.21223751,10.165588,1
825,2.269983762,6.036231386,82.651171,78.91602532,13.605061,1
978,3.939175072,6.265849617,93.762320,67.96563235,9.696631,1
1368,3.047677477,4.40527973,162.505305,78.19267806,2.065454,0
753,1.714627725,5.19186046,79.556074,80.20040626,8.708339,1
479,2.365552633,4.47322943,67.082911,84.96608257,10.965521,1
714,2.423173603,4.97339101,77.770168,87.86351193,14.619903,1
570,2.812296916,2.732636363,69.156831,75.59979799,13.313461,1
631,2.643422211,7.300027029,72.652956,85.94816557,13.350893,1
474,2.524340529,12.56468015,69.055446,78.02154158,11.625272,1
519,4.466059732,5.070126925,87.287667,66.70421274,1.474353,0
1088,2.937176202,5.038013534,102.902451,74.65894528,14.525000,1
863,2.986936723,9.988103569,90.955462,84.37577432,11.319253,1
604,3.513591355,7.798057387,102.279412,87.31915782,1.923657,0
881,3.766351649,3.782487811,86.883754,70.88179214,15.859726,1
718,2.357570862,5.758734372,106.107175,81.80493886,1.660537,0
854,3.107089263,5.407765539,121.150106,80.33415082,1.923983,0
890,3.363100226,4.032528076,120.428845,86.68740831,1.750414,0
967,3.072460914,8.659750614,93.545811,65.60000711,9.668287,1
1110,2.317742938,4.487701011,135.650154,78.76560888,1.805518,0
510,2.845994378,9.767188353,66.458982,77.74441189,12.726319,1
966,2.147590622,1.219284265,131.284679,76.91375674,1.947888,0
495,4.016106461,7.811385242,63.841075,87.85666883,14.201936,1
449,2.181478251,5.416653314,85.451040,82.14306828,1.793122,0
471,2.618837524,7.076045397,65.341359,77.61349455,13.499558,1
639,5.210990721,8.092645355,73.557424,68.09699675,10.166166,1
442,4.281096346,11.12252614,61.468049,79.96409187,14.910935,1
936,1.268626704,6.481105362,89.861091,70.44824508,9.197117,1
762,1.386896072,6.560161106,110.030760,74.00812251,1.912812,0
658,2.781480523,4.397235113,80.277140,73.03823376,8.944374,1
653,2.933714373,7.198221742,77.512061,80.65399033,13.955140,1
767,3.067638671,12.08580006,105.997808,83.36757605,1.711443,0
583,2.904123706,5.884727651,69.233453,78.1644885,10.291238,1
529,2.95123289,4.581551656,70.820052,72.86593813,9.591118,1
904,1.58635918,7.532629711,91.416654,81.59382536,7.967297,1
662,2.307802891,7.193973661,80.031198,82.56673392,14.048922,1
1009,4.155122309,7.459583237,94.375620,87.00739224,12.653157,1
540,1.915083719,5.478061298,70.328905,82.45704289,12.342623,1
714,2.302648835,7.50540247,83.899863,71.82180096,10.488450,1
713,4.33815791,4.40025918,106.586676,74.88108063,1.736745,0
484,4.319836192,9.919491178,63.796666,72.11960822,9.694235,1
665,3.534302541,2.038869673,104.233595,76.87907329,1.557451,0
960,4.347577296,5.808627268,93.304588,73.30451484,10.140067,1
808,3.447234697,2.482351652,117.053135,69.8405923,1.699490,0
727,3.750224969,6.87997617,82.049450,75.3233541,12.997964,1
519,3.983319549,3.980273853,69.111834,81.59071269,10.743048,1
543,3.277166819,5.940886653,73.092209,72.91523639,15.484056,1
912,4.179981396,1.708906034,124.903675,71.6548924,1.677679,0
865,2.919242502,2.946669302,124.772039,77.26136963,2.061510,0
514,2.485941825,3.363849218,88.195056,86.6543582,1.651805,0
680,2.707680171,6.802372606,78.656470,75.26841853,7.885281,1
786,2.620376751,7.044513745,112.745441,86.40703536,2.087510,0
845,4.149555674,5.639704687,86.125094,85.11160449,9.266004,1
825,2.708733386,3.920737788,83.743006,92.09156957,8.881843,1
768,2.471987747,7.135001288,106.793202,87.66682387,1.745896,0
1027,4.636073449,5.375499353,102.945720,68.06308761,8.928487,1
553,2.599876719,8.404981779,72.001751,80.01145877,15.668330,1
787,2.612163314,14.4146636,111.074573,69.00996366,1.757449,0
410,3.782291502,6.21022683,59.941131,83.70995604,13.832075,1
294,2.069577668,7.281325072,55.455316,68.52191082,11.788542,1
987,2.695108041,5.729253778,127.196541,90.20909433,2.154294,0
813,3.904694104,14.07910916,83.546497,81.55419629,10.480342,1
563,5.186426765,9.985111188,68.380078,73.27570379,13.945974,1
595,4.754617266,6.415877679,73.132380,80.7873598,9.234830,1
801,2.027995091,8.256966173,87.175557,85.12378022,8.512282,1
709,3.385290577,7.465682061,80.282871,76.03153637,11.524642,1
884,0.601997483,7.77830112,90.852609,82.8429803,10.816092,1
491,3.659890925,5.485850801,66.385569,68.3942777,10.030705,1
1074,4.11062483,7.577276363,135.190277,79.36424126,2.224334,0
891,4.676606169,5.878548716,86.541418,78.2496666,14.501130,1
723,2.955918462,4.688247655,108.903099,74.41351389,1.582665,0
488,3.561586707,7.948178487,67.594579,77.03408372,11.419967,1
726,3.019141456,8.418409853,81.901582,73.213699,13.571620,1
738,5.430863085,6.209166383,111.182994,79.09777866,1.684834,0
872,2.8102034,6.490558649,124.114808,86.71143827,1.814029,0
1131,2.388407152,3.280763952,103.296113,83.9699307,10.572859,1
1114,2.730246991,6.466177374,132.372838,76.79623873,2.299933,0
593,2.524077212,5.041076353,98.630069,73.10581077,2.027370,0
372,2.845060088,3.241748428,79.990409,73.48707119,1.950891,0
1068,1.93217342,4.367261693,137.545368,78.9063661,2.057599,0
749,2.228730589,6.31996989,83.047775,71.43580716,13.214751,1
695,4.610939578,6.424344054,78.486793,87.31921842,13.477595,1
587,2.527498421,5.613821419,93.884679,65.6403217,1.909088,0
653,3.887629111,6.343477344,102.447539,69.68665959,2.031441,0
